DATASET	N_CONFS	ISOMERIC_SMILES	NONISOMERIC_SMILES
pepconf-dlc	191	C[C@@H](C(=O)N)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](C)C(=O)N)NC(=O)[C@H](CO)NC(=O)C)NC(=O)[C@H](Cc1ccc(cc1)O)NC(=O)C	CC(C(=O)N)NC(=O)C(CSSCC(C(=O)NC(C)C(=O)N)NC(=O)C(CO)NC(=O)C)NC(=O)C(Cc1ccc(cc1)O)NC(=O)C
pepconf-dlc	234	CC[C@H](C)[C@@H](C(=O)N)NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)C	CCC(C)C(C(=O)N)NC(=O)C(CCCNC(=[NH2+])N)NC(=O)C
pepconf-dlc	205	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CNC=N2)C(=O)N[C@@H](CCC(=O)N)C(=O)N	CC(=O)N1CCCC1C(=O)NC(CC2=CNC=N2)C(=O)NC(CCC(=O)N)C(=O)N
pepconf-dlc	506	CC(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N[C@@H](CC3=CNC=N3)C(=O)N[C@@H](Cc4ccc(cc4)O)C(=O)N	CC(=O)NC(CC1=CNc2c1cccc2)C(=O)NC(CC3=CNC=N3)C(=O)NC(Cc4ccc(cc4)O)C(=O)N
pepconf-dlc	156	CC(C)[C@@H](C(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N)NC(=O)C	CC(C)C(C(=O)NC(CC1=CNc2c1cccc2)C(=O)N)NC(=O)C
pepconf-dlc	40	C[C@@H](C(=O)N)NC(=O)[C@H](C)NC(=O)C	CC(C(=O)N)NC(=O)C(C)NC(=O)C
pepconf-dlc	434	C[C@H]([C@@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@@H](CCC(=O)[O-])C(=O)N)NC(=O)[C@H]([C@@H](C)O)NC(=O)C)C(=O)N[C@@H](CCC(=O)[O-])C(=O)N)NC(=O)C)O	CC(C(C(=O)NC(CSSCC(C(=O)NC(CCC(=O)[O-])C(=O)N)NC(=O)C(C(C)O)NC(=O)C)C(=O)NC(CCC(=O)[O-])C(=O)N)NC(=O)C)O
pepconf-dlc	161	CC(C)C[C@@H](C(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CC1=CNc2c1cccc2)C(=O)N)NC(=O)C
pepconf-dlc	193	CC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CCSC)C(=O)N
pepconf-dlc	40	CC(C)[C@@H](C(=O)N)NC(=O)CNC(=O)C	CC(C)C(C(=O)N)NC(=O)CNC(=O)C
pepconf-dlc	172	CC(C)C[C@@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@@H](CO)C(=O)N)NC(=O)[C@H](Cc1ccc(cc1)O)NC(=O)C)C(=O)N[C@@H](CC(=O)[O-])C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CSSCC(C(=O)NC(CO)C(=O)N)NC(=O)C(Cc1ccc(cc1)O)NC(=O)C)C(=O)NC(CC(=O)[O-])C(=O)N)NC(=O)C
pepconf-dlc	132	CC(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H](CC1=CNC=N1)C(=O)N	CC(=O)NC(CC(=O)[O-])C(=O)NC(CC1=CNC=N1)C(=O)N
pepconf-dlc	91	CC(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N[C@@H](CS)C(=O)N	CC(=O)NC(CC1=CNc2c1cccc2)C(=O)NC(CS)C(=O)N
pepconf-dlc	51	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CS)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CS)C(=O)N
pepconf-dlc	157	CC(C)[C@@H](C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](CC(=O)N)C(=O)N)NC(=O)C	CC(C)C(C(=O)NC(CCCNC(=[NH2+])N)C(=O)NC(CC(=O)N)C(=O)N)NC(=O)C
pepconf-dlc	538	CC[C@H](C)[C@@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)NCC(=O)N)NC(=O)[C@H](C)NC(=O)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N)NC(=O)C	CCC(C)C(C(=O)NC(CSSCC(C(=O)NCC(=O)N)NC(=O)C(C)NC(=O)C)C(=O)NC(C(C)O)C(=O)N)NC(=O)C
pepconf-dlc	137	CC(C)[C@@H](C(=O)N[C@@H](CC(=O)N)C(=O)N)NC(=O)C	CC(C)C(C(=O)NC(CC(=O)N)C(=O)N)NC(=O)C
pepconf-dlc	36	CC(C)C[C@@H](C(=O)N[C@@H](CO)C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CO)C(=O)N)NC(=O)C
pepconf-dlc	101	C[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)N)NC(=O)C	CC(C(=O)NC(CCC(=O)N)C(=O)N)NC(=O)C
pepconf-dlc	276	CC(C)C[C@@H](C(=O)N[C@@H](CCSC)C(=O)N)NC(=O)[C@H](Cc1ccc(cc1)O)NC(=O)C	CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)C(Cc1ccc(cc1)O)NC(=O)C
pepconf-dlc	606	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CCC(=O)O)C(=O)NC(CC2=CNC=N2)C(=O)N
pepconf-dlc	63	CC(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H](CC(=O)N)C(=O)N	CC(=O)NC(CC(=O)[O-])C(=O)NC(CC(=O)N)C(=O)N
pepconf-dlc	43	C[C@@H](C(=O)N1CCC[C@H]1C(=O)N)NC(=O)C	CC(C(=O)N1CCCC1C(=O)N)NC(=O)C
pepconf-dlc	50	CC(=O)N[C@@H](CC(=O)[O-])C(=O)NCC(=O)N	CC(=O)NC(CC(=O)[O-])C(=O)NCC(=O)N
pepconf-dlc	101	CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N)NC(=O)C	CCC(C)C(C(=O)N1CCCC1C(=O)N)NC(=O)C
pepconf-dlc	204	CC(C)C[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)N1CCC[C@H]1C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CCC(=O)N)C(=O)N1CCCC1C(=O)N)NC(=O)C
pepconf-dlc	845	CC(=O)NCC(=O)N1CCC[C@H]1C(=O)N2CCC[C@H]2C(=O)NCC(=O)N3CCC[C@H]3C(=O)N4CCC[C@H]4C(=O)N	CC(=O)NCC(=O)N1CCCC1C(=O)N2CCCC2C(=O)NCC(=O)N3CCCC3C(=O)N4CCCC4C(=O)N
pepconf-dlc	317	CC(C)C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)N)C(=O)N)NC(=O)C
pepconf-dlc	335	CC(=O)N[C@@H](CO)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@@H](NC1=O)CO)C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)NC(CO)C(=O)NC1CSSCC(NC(=O)C(NC1=O)CO)C(=O)NC(CCSC)C(=O)N
pepconf-dlc	710	CC(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N[C@@H](CC3=CNC=N3)C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)NC(CC1=CNc2c1cccc2)C(=O)NC(CC3=CNC=N3)C(=O)NC(CCSC)C(=O)N
pepconf-dlc	63	C[C@H]1C(=O)NCC(=O)N[C@H](C(=O)N2CCC[C@@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CC3=CNc4c3cccc4)C(C)C)C(C)C	CC1C(=O)NCC(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)N1)CC3=CNc4c3cccc4)C(C)C)C(C)C
pepconf-dlc	562	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC2=CNc3c2cccc3)C(=O)N	CC(=O)N1CCCC1C(=O)NC(CCSC)C(=O)NC(CC2=CNc3c2cccc3)C(=O)N
pepconf-dlc	63	CC(C)C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(C(C)C)C(=O)N)NC(=O)C
pepconf-dlc	107	C[C@@H](C(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N)NC(=O)C	CC(C(=O)NC(CC1=CNc2c1cccc2)C(=O)N)NC(=O)C
pepconf-dlc	4457	CC[C@H](C)[C@@H](C(=O)N)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)C	CCC(C)C(C(=O)N)NC(=O)C(CSSCC(C(=O)NC(CC1=CNc2c1cccc2)C(=O)N)NC(=O)C(CC(=O)N)NC(=O)C)NC(=O)C(C(C)O)NC(=O)C
pepconf-dlc	581	CC(C)C[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CC1=CNc2c1cccc2)C(=O)N)NC(=O)C
pepconf-dlc	528	CC[C@H](C)[C@@H](C(=O)N)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CC(=O)N)C(=O)N)NC(=O)[C@H](C(C)C)NC(=O)C)NC(=O)[C@@H]1CCCN1C(=O)C	CCC(C)C(C(=O)N)NC(=O)C(CSSCC(C(=O)NC(CC(=O)N)C(=O)N)NC(=O)C(C(C)C)NC(=O)C)NC(=O)C1CCCN1C(=O)C
pepconf-dlc	241	CC(C)C[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)N)NC(=O)C
pepconf-dlc	345	CC(C)C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCSC)C(=O)N)NC(=O)C	CC(C)CC(C(=O)N1CCCC1C(=O)NC(CCSC)C(=O)N)NC(=O)C
pepconf-dlc	608	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CC2=CNc3c2cccc3)C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CC2=CNc3c2cccc3)C(=O)NC(CCSC)C(=O)N
pepconf-dlc	44	CC(=O)NCC(=O)N[C@@H](CCSC)C(=O)N	CC(=O)NCC(=O)NC(CCSC)C(=O)N
pepconf-dlc	441	CC(C)C[C@@H](C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CC1=CNC=N1)C(=O)NC(CC2=CNC=N2)C(=O)N)NC(=O)C
pepconf-dlc	365	CC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N	CC(=O)NC(CCC(=O)N)C(=O)NC(CC1=CNC=N1)C(=O)NC(CC2=CNC=N2)C(=O)N
pepconf-dlc	418	CC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N[C@@H](CC3=CNC=N3)C(=O)N	CC(=O)NC(CCSC)C(=O)NC(CC1=CNc2c1cccc2)C(=O)NC(CC3=CNC=N3)C(=O)N
pepconf-dlc	281	CC(C)C[C@@H](C(=O)N)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@H](CC(C)C)NC(=O)C	CC(C)CC(C(=O)N)NC(=O)C(CC1=CNC=N1)NC(=O)C(CC(C)C)NC(=O)C
pepconf-dlc	142	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)N1CCCC1C(=O)NC(CCC(=O)N)C(=O)NC(CCSC)C(=O)N
pepconf-dlc	264	CC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(=O)O)C(=O)N	CC(=O)NC(CCSC)C(=O)NC(CCSC)C(=O)NC(CCC(=O)O)C(=O)N
pepconf-dlc	72	CC(C)[C@@H](C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)C	CC(C)C(C(=O)N)NC(=O)C1CCCN1C(=O)C
pepconf-dlc	950	CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)N)NC(=O)C	CCC(C)C(C(=O)NC(CC(C)C)C(=O)N)NC(=O)C(C)NC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)N)NC(=O)C
pepconf-dlc	403	CC(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)NC(CC1=CNc2c1cccc2)C(=O)NC(CCC(=O)O)C(=O)NC(CCSC)C(=O)N
pepconf-dlc	349	CC(=O)N[C@@H](CCC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N	CC(=O)NC(CCC(=O)O)C(=O)N1CCCC1C(=O)NC(CCC(=O)O)C(=O)N
pepconf-dlc	1052	C[C@H]([C@@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)C)C(=O)N[C@@H](CCSC)C(=O)N)NC(=O)C)O	CC(C(C(=O)NC(CSSCC(C(=O)NC(Cc1ccc(cc1)O)C(=O)N)NC(=O)C(CC(=O)N)NC(=O)C)C(=O)NC(CCSC)C(=O)N)NC(=O)C)O
pepconf-dlc	162	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N	CC(=O)N1CCCC1C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)N)C(=O)N
pepconf-dlc	114	CC(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H](Cc1ccccc1)C(=O)N	CC(=O)NC(CC(=O)[O-])C(=O)NC(Cc1ccccc1)C(=O)N
pepconf-dlc	55	CC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CS)C(=O)N	CC(=O)NC(CCC(=O)N)C(=O)NC(CS)C(=O)N
pepconf-dlc	1060	CC(C)C[C@@H](C(=O)N)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CC1=CNC=N1)C(=O)N)NC(=O)[C@H](CO)NC(=O)C)NC(=O)[C@H](CC2=CNC=N2)NC(=O)C	CC(C)CC(C(=O)N)NC(=O)C(CSSCC(C(=O)NC(CC1=CNC=N1)C(=O)N)NC(=O)C(CO)NC(=O)C)NC(=O)C(CC2=CNC=N2)NC(=O)C
pepconf-dlc	368	CC(C)C[C@@H](C(=O)N)NC(=O)[C@H](CC1=CNc2c1cccc2)NC(=O)[C@H](CC(C)C)NC(=O)C	CC(C)CC(C(=O)N)NC(=O)C(CC1=CNc2c1cccc2)NC(=O)C(CC(C)C)NC(=O)C
pepconf-dlc	392	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CCSC)C(=O)NC(CCSC)C(=O)N
pepconf-dlc	220	CC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N	CC(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)N
pepconf-dlc	273	CC(=O)N[C@@H](CCSC)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N	CC(=O)NC(CCSC)C(=O)N1CCCC1C(=O)NC(CCC(=O)O)C(=O)N
pepconf-dlc	224	CC(C)C[C@@H](C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CCSC)C(=O)NC(CC1=CNC=N1)C(=O)N)NC(=O)C
pepconf-dlc	440	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](Cc2ccc(cc2)O)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CCSC)C(=O)NC(Cc2ccc(cc2)O)C(=O)N
pepconf-dlc	36	CC(C)[C@@H](C(=O)N)NC(=O)[C@H](CCCC[NH3+])NC(=O)C	CC(C)C(C(=O)N)NC(=O)C(CCCC[NH3+])NC(=O)C
pepconf-dlc	337	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(=O)O)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)N2CCCC2C(=O)NC(CCC(=O)O)C(=O)N
pepconf-dlc	145	CC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)NC(CCC(=O)N)C(=O)NC(CCSC)C(=O)N
pepconf-dlc	92	C[C@H]([C@@H](C(=O)N)NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)C)O	CC(C(C(=O)N)NC(=O)C(CCCNC(=[NH2+])N)NC(=O)C)O
pepconf-dlc	371	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](Cc2ccc(cc2)O)C(=O)N	CC(=O)N1CCCC1C(=O)NC(CCC(=O)N)C(=O)NC(Cc2ccc(cc2)O)C(=O)N
pepconf-dlc	189	CC(=O)N[C@@H](CCC(=O)[O-])C(=O)N[C@@H](Cc1ccccc1)C(=O)N	CC(=O)NC(CCC(=O)[O-])C(=O)NC(Cc1ccccc1)C(=O)N
pepconf-dlc	87	CC(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N[C@@H](CO)C(=O)N	CC(=O)NC(CC1=CNc2c1cccc2)C(=O)NC(CO)C(=O)N
pepconf-dlc	47	CC(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)NC(CC(=O)[O-])C(=O)NC(CCSC)C(=O)N
pepconf-dlc	387	CC(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(=O)O)C(=O)N	CC(=O)NC(CC1=CNC=N1)C(=O)NC(CCSC)C(=O)NC(CCC(=O)O)C(=O)N
pepconf-dlc	947	CC(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC3=CNc4c3cccc4)C(=O)N	CC(=O)NC(CC1=CNc2c1cccc2)C(=O)NC(CCC(=O)N)C(=O)NC(CC3=CNc4c3cccc4)C(=O)N
pepconf-dlc	96	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)N)C(=O)N2CCC[C@H]2C(=O)N	CC(=O)N1CCCC1C(=O)NC(CCC(=O)N)C(=O)N2CCCC2C(=O)N
pepconf-dlc	78	C1C[C@H]2C(=O)NCC(=O)NCC(=O)N3CCC[C@H]3C(=O)NCC(=O)NCC(=O)N2C1	C1CC2C(=O)NCC(=O)NCC(=O)N3CCCC3C(=O)NCC(=O)NCC(=O)N2C1
pepconf-dlc	147	CC(C)[C@@H](C(=O)N)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N)NC(=O)[C@H](CC3=CNC=N3)NC(=O)C)NC(=O)[C@H](CCCC[NH3+])NC(=O)C	CC(C)C(C(=O)N)NC(=O)C(CSSCC(C(=O)NC(CC1=CNc2c1cccc2)C(=O)N)NC(=O)C(CC3=CNC=N3)NC(=O)C)NC(=O)C(CCCC[NH3+])NC(=O)C
pepconf-dlc	232	CC(C)C[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)C	CC(C)CC(C(=O)NC(CCC(=O)N)C(=O)N)NC(=O)C1CCCN1C(=O)C
pepconf-dlc	148	CC(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N[C@@H](CC(=O)N)C(=O)N	CC(=O)NC(CC1=CNc2c1cccc2)C(=O)NC(CC(=O)N)C(=O)N
pepconf-dlc	43	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CS)C(=O)N	CC(=O)N1CCCC1C(=O)NC(CS)C(=O)N
pepconf-dlc	45	CC(=O)N[C@@H](CCCC[NH3+])C(=O)NCC(=O)N	CC(=O)NC(CCCC[NH3+])C(=O)NCC(=O)N
pepconf-dlc	518	CC(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N	CC(=O)NC(CC1=CNC=N1)C(=O)NC(CCC(=O)N)C(=O)NC(CC2=CNC=N2)C(=O)N
pepconf-dlc	386	CC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N	CC(=O)NC(CCSC)C(=O)NC(CC1=CNC=N1)C(=O)NC(CC2=CNC=N2)C(=O)N
pepconf-dlc	66	CC(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC(=O)N)C(=O)N	CC(=O)NC(CC1=CNC=N1)C(=O)NC(CC(=O)N)C(=O)N
pepconf-dlc	376	C[C@@H]1C(=O)N[C@H](C(=O)N2CCCC[C@H]2C(=O)N([C@H](C(=O)N[C@H](C(=O)N1)C(C)C)Cc3ccccc3)C)CC(C)C	CC1C(=O)NC(C(=O)N2CCCCC2C(=O)N(C(C(=O)NC(C(=O)N1)C(C)C)Cc3ccccc3)C)CC(C)C
pepconf-dlc	69	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N[C@@H](CC3=CNC=N3)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CC2=CNC=N2)C(=O)NC(CC3=CNC=N3)C(=O)N
pepconf-dlc	172	CC(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N[C@@H](CC3=CNC=N3)C(=O)N	CC(=O)NC(CC1=CNc2c1cccc2)C(=O)NC(CC3=CNC=N3)C(=O)N
pepconf-dlc	598	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CC2=CNc3c2cccc3)C(=O)N[C@@H](CC4=CNC=N4)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CC2=CNc3c2cccc3)C(=O)NC(CC4=CNC=N4)C(=O)N
pepconf-dlc	106	CC(=O)NCC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N	CC(=O)NCC(=O)NC(Cc1ccc(cc1)O)C(=O)N
pepconf-dlc	327	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)C)C(=O)N[C@@H](CCCC[NH3+])C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CSSCC(C(=O)N2CCCC2C(=O)N)NC(=O)C(CC(=O)N)NC(=O)C)C(=O)NC(CCCC[NH3+])C(=O)N
pepconf-dlc	269	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc2ccc(cc2)O)C(=O)N3CCC[C@H]3C(=O)N	CC(=O)N1CCCC1C(=O)NC(Cc2ccc(cc2)O)C(=O)N3CCCC3C(=O)N
pepconf-dlc	821	C[C@@H](C(=O)N)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CC(=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C)NC(=O)[C@H](CC1=CNc2c1cccc2)NC(=O)C	CC(C(=O)N)NC(=O)C(CSSCC(C(=O)NC(CC(=O)[O-])C(=O)N)NC(=O)C(CO)NC(=O)C)NC(=O)C(CC1=CNc2c1cccc2)NC(=O)C
pepconf-dlc	875	C[C@H]([C@@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@@H](C)C(=O)N)NC(=O)[C@H](Cc1ccc(cc1)O)NC(=O)C)C(=O)N[C@@H](C)C(=O)N)NC(=O)C)O	CC(C(C(=O)NC(CSSCC(C(=O)NC(C)C(=O)N)NC(=O)C(Cc1ccc(cc1)O)NC(=O)C)C(=O)NC(C)C(=O)N)NC(=O)C)O
pepconf-dlc	48	CC(C)[C@@H](C(=O)N[C@@H](CO)C(=O)N)NC(=O)C	CC(C)C(C(=O)NC(CO)C(=O)N)NC(=O)C
pepconf-dlc	73	CC[C@H](C)[C@@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@@H](C)C(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)C)C(=O)N[C@@H](C)C(=O)N)NC(=O)C	CCC(C)C(C(=O)NC(CSSCC(C(=O)NC(C)C(=O)N)NC(=O)C(CC(C)C)NC(=O)C)C(=O)NC(C)C(=O)N)NC(=O)C
pepconf-dlc	348	CC(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N[C@@H](CC3=CNC=N3)C(=O)N	CC(=O)NC(CC1=CNC=N1)C(=O)NC(CC2=CNC=N2)C(=O)NC(CC3=CNC=N3)C(=O)N
pepconf-dlc	144	C[C@H]([C@@H](C(=O)N[C@@H](CC(=O)N)C(=O)N)NC(=O)C)O	CC(C(C(=O)NC(CC(=O)N)C(=O)N)NC(=O)C)O
pepconf-dlc	62	CC(C)C[C@@H](C(=O)N[C@@H](CS)C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CS)C(=O)N)NC(=O)C
pepconf-dlc	221	CC(C)C[C@@H](C(=O)N[C@@H](CCSC)C(=O)N1CCC[C@H]1C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CCSC)C(=O)N1CCCC1C(=O)N)NC(=O)C
pepconf-dlc	603	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc2ccc(cc2)O)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CCC(=O)O)C(=O)NC(Cc2ccc(cc2)O)C(=O)N
pepconf-dlc	59	CC(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H](CCC(=O)[O-])C(=O)N	CC(=O)NC(CC(=O)[O-])C(=O)NC(CCC(=O)[O-])C(=O)N
pepconf-dlc	63	CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N)NC(=O)C	CCC(C)C(C(=O)NC(CC(C)C)C(=O)N)NC(=O)C
pepconf-dlc	300	CC(C)C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CNc2c1cccc2)C(=O)N)NC(=O)C
pepconf-dlc	40	C[C@@H](C(=O)N[C@@H](CCSC)C(=O)N)NC(=O)C	CC(C(=O)NC(CCSC)C(=O)N)NC(=O)C
